ssid,rssi,mac,lat,lng,alt,hdop,sat,calidad,timestamp,color
FIIS_Estudiantes,-88,00:42:68:95:86:F1,-12.016485,-77.050903,126.3,0.93,10,Mala,2025-06-21T14:18:19.451151,red
UNI_LIBRE_H,-88,CC:20:8C:BA:C9:70,-12.016485,-77.050903,126.3,0.93,10,Mala,2025-06-21T14:18:21.017232,red
FIIS_Estudiantes,-89,00:81:C4:F0:36:F1,-12.016485,-77.050903,126.3,0.93,10,Mala,2025-06-21T14:18:23.553784,red
WI_FIIS,-89,00:81:C4:F0:36:F3,-12.016485,-77.050903,126.3,0.93,10,Mala,2025-06-21T14:18:23.875332,red
WI_FIIS,-89,00:42:68:90:BA:B3,-12.016485,-77.050903,126.3,0.93,10,Mala,2025-06-21T14:18:24.781203,red
HP-Print-bd-LaserJet 400,-89,0C:84:DC:09:00:BD,-12.016485,-77.050903,126.3,0.93,10,Mala,2025-06-21T14:18:25.195410,red
FIIS_Estudiantes,-89,00:A2:EE:E1:92:21,-12.016485,-77.050903,126.3,0.93,10,Mala,2025-06-21T14:18:25.615630,red
UNI_LIBRE_H,-89,CC:20:8C:BA:E3:30,-12.016485,-77.050903,126.3,0.93,10,Mala,2025-06-21T14:18:26.553750,red
TP-Link_1EB0,-90,5C:A6:E6:DE:1E:AF,-12.016485,-77.050903,126.3,0.93,10,Mala,2025-06-21T14:18:28.267274,red
JAZMIN,-90,BC:1E:85:91:88:24,-12.016485,-77.050903,126.3,0.93,10,Mala,2025-06-21T14:18:29.081094,red
FIIS_Docentes,-90,68:86:A7:47:7B:90,-12.016485,-77.050903,126.3,0.93,10,Mala,2025-06-21T14:18:30.334094,red
WI_FIIS,-92,00:42:68:87:9D:93,-12.016485,-77.050903,126.3,0.93,10,Mala,2025-06-21T14:18:33.778729,red
FIIS_Docentes,-92,00:42:68:90:BA:B0,-12.016485,-77.050903,126.3,0.93,10,Mala,2025-06-21T14:18:36.685596,red
WI_FIIS,-92,00:42:68:8B:C7:33,-12.016485,-77.050903,126.3,0.93,10,Mala,2025-06-21T14:18:37.665253,red
FIIS_Docentes,-92,00:A2:EE:E1:92:20,-12.016485,-77.050903,126.3,0.93,10,Mala,2025-06-21T14:18:38.882883,red
FIIS_Docentes,-93,00:42:68:87:9D:90,-12.016485,-77.050903,126.3,0.93,10,Mala,2025-06-21T14:18:40.778158,red
FIIS_Estudiantes,-93,00:42:68:8B:C7:31,-12.016485,-77.050903,126.3,0.93,10,Mala,2025-06-21T14:18:41.979227,red
WI_FIIS,-93,00:A2:EE:E1:92:23,-12.016485,-77.050903,126.3,0.93,10,Mala,2025-06-21T14:18:45.281325,red
FIIS_Estudiantes,-94,00:42:68:87:9D:91,-12.016485,-77.050903,126.3,0.93,10,Mala,2025-06-21T14:18:46.285943,red
FIIS_Docentes,-94,50:06:04:8C:8E:10,-12.016485,-77.050903,126.3,0.93,10,Mala,2025-06-21T14:18:46.976438,red
FIIS_Estudiantes,-94,20:BB:C0:1D:64:61,-12.016485,-77.050903,126.3,0.93,10,Mala,2025-06-21T14:18:49.562856,red
EMERSON,-95,F8:79:28:84:58:1E,-12.016485,-77.050903,126.3,0.93,10,Mala,2025-06-21T14:18:50.176671,red
TeleMallqui,-15,B2:A6:11:D3:04:F9,-12.01626,-77.050774,125.6,0.93,10,Buena,2025-06-21T14:18:57.281403,green
FIIS_Docentes,-60,00:A2:EE:E1:92:20,-12.01626,-77.050774,125.6,0.93,10,Buena,2025-06-21T14:18:58.182512,green
FIIS_Estudiantes,-60,00:A2:EE:E1:92:21,-12.01626,-77.050774,125.6,0.93,10,Buena,2025-06-21T14:19:00.339656,green
WI_FIIS,-60,00:A2:EE:E1:92:23,-12.01626,-77.050774,125.6,0.93,10,Buena,2025-06-21T14:19:03.608709,green
UNI_LIBRE_H,-78,D8:10:9F:88:07:F0,-12.01626,-77.050774,125.6,0.93,10,Intermedia,2025-06-21T14:19:04.942426,orange
WI_FIIS,-79,20:BB:C0:1D:64:63,-12.01626,-77.050774,125.6,0.93,10,Intermedia,2025-06-21T14:19:05.940134,orange
FIIS_Estudiantes,-80,00:F2:8B:E4:8E:01,-12.01626,-77.050774,125.6,0.93,10,Mala,2025-06-21T14:19:06.438142,red
FIIS_Docentes,-80,00:F2:8B:E4:8E:00,-12.01626,-77.050774,125.6,0.93,10,Mala,2025-06-21T14:19:08.837264,red
FIIS_Estudiantes,-80,20:BB:C0:1D:64:61,-12.01626,-77.050774,125.6,0.93,10,Mala,2025-06-21T14:19:09.741243,red
FIIS_Docentes,-80,20:BB:C0:1D:64:60,-12.01626,-77.050774,125.6,0.93,10,Mala,2025-06-21T14:19:10.914276,red
WI_FIIS,-82,00:F2:8B:E4:8E:03,-12.01626,-77.050774,125.6,0.93,10,Mala,2025-06-21T14:19:12.350611,red
UNI_LIBRE_H,-82,C0:3F:DD:06:25:20,-12.01626,-77.050774,125.6,0.93,10,Mala,2025-06-21T14:19:13.128699,red
UNI_LIBRE_H,-83,D8:10:9F:88:14:30,-12.01626,-77.050774,125.6,0.93,10,Mala,2025-06-21T14:19:13.843428,red
FIIS_Docentes,-88,00:D7:8F:89:A3:C0,-12.01626,-77.050774,125.6,0.93,10,Mala,2025-06-21T14:19:14.344217,red
FIIS_Estudiantes,-88,00:D7:8F:78:2B:C1,-12.01626,-77.050774,125.6,0.93,10,Mala,2025-06-21T14:19:14.850380,red
WIN,-89,44:3B:14:7D:6B:70,-12.01626,-77.050774,125.6,0.93,10,Mala,2025-06-21T14:19:15.408637,red
FIIS_Docentes,-89,00:A2:EE:DA:8B:40,-12.01626,-77.050774,125.6,0.93,10,Mala,2025-06-21T14:19:15.829543,red
WI_FIIS,-90,20:BB:C0:1C:F0:03,-12.01626,-77.050774,125.6,0.93,10,Mala,2025-06-21T14:19:16.842328,red
FIIS_Estudiantes,-90,00:D7:8F:89:A3:C1,-12.01626,-77.050774,125.6,0.93,10,Mala,2025-06-21T14:19:18.742952,red
WI_FIIS,-91,00:42:68:87:9D:93,-12.01626,-77.050774,125.6,0.93,10,Mala,2025-06-21T14:19:20.126502,red
FIIS_Docentes,-91,20:BB:C0:1C:F0:00,-12.01626,-77.050774,125.6,0.93,10,Mala,2025-06-21T14:19:20.435459,red
FIIS_Docentes,-91,00:A2:EE:E1:92:A0,-12.01626,-77.050774,125.6,0.93,10,Mala,2025-06-21T14:19:22.147552,red
FIIS_Docentes,-91,00:A2:EE:E1:92:40,-12.01626,-77.050774,125.6,0.93,10,Mala,2025-06-21T14:19:23.844478,red
FIIS_Estudiantes,-91,00:A2:EE:E1:92:A1,-12.01626,-77.050774,125.6,0.93,10,Mala,2025-06-21T14:19:26.462457,red
WI_FIIS,-91,00:D7:8F:78:2B:C3,-12.01626,-77.050774,125.6,0.93,10,Mala,2025-06-21T14:19:29.116299,red
Perritos,-92,2C:96:82:CE:95:F0,-12.01626,-77.050774,125.6,0.93,10,Mala,2025-06-21T14:19:30.048019,red
Lopez,-92,B0:CC:FE:37:29:E0,-12.01626,-77.050774,125.6,0.93,10,Mala,2025-06-21T14:19:30.901436,red
EB9CB516-uE8BkUdBKM1AOk6,-92,E0:BB:9E:9C:B5:16,-12.01626,-77.050774,125.6,0.93,10,Mala,2025-06-21T14:19:34.029015,red
FIIS_Docentes,-93,00:42:68:87:9D:90,-12.01626,-77.050774,125.6,0.93,10,Mala,2025-06-21T14:19:35.024314,red
EB9CB4FE-uE8BkUdBJ@1AOhY,-93,E0:BB:9E:9C:B4:FE,-12.01626,-77.050774,125.6,0.93,10,Mala,2025-06-21T14:19:37.432468,red
FIIS_Estudiantes,-93,20:BB:C0:1C:F0:01,-12.01626,-77.050774,125.6,0.93,10,Mala,2025-06-21T14:19:38.913460,red
CONECTA4-530,-93,F8:79:28:09:00:54,-12.01626,-77.050774,125.6,0.93,10,Mala,2025-06-21T14:19:39.408826,red
WI_FIIS,-94,00:A2:EE:E1:92:43,-12.01626,-77.050774,125.6,0.93,10,Mala,2025-06-21T14:19:45.230231,red
WI_FIIS,-94,00:A2:EE:E1:92:A3,-12.01626,-77.050774,125.6,0.93,10,Mala,2025-06-21T14:19:47.122279,red
Galaxy A03 Core7852,-94,8A:4A:1A:C0:60:E5,-12.01626,-77.050774,125.6,0.93,10,Mala,2025-06-21T14:19:49.179430,red
FIIS_Estudiantes,-95,00:A2:EE:E1:92:41,-12.01626,-77.050774,125.6,0.93,10,Mala,2025-06-21T14:19:51.016910,red
MOVISTAR WIFI6528,-95,9A:D2:F9:7A:74:6D,-12.01626,-77.050774,125.6,0.93,10,Mala,2025-06-21T14:19:51.697843,red
WI_FIIS,-96,00:A2:EE:DA:8B:43,-12.01626,-77.050774,125.6,0.93,10,Mala,2025-06-21T14:19:52.908758,red
TeleMallqui,-43,B2:A6:11:D3:04:F9,-12.015669,-77.050735,123.8,0.81,11,Buena,2025-06-21T14:19:57.541086,green
FIIS_Docentes,-61,00:A2:EE:E1:92:40,-12.015669,-77.050735,123.8,0.81,11,Buena,2025-06-21T14:20:00.016468,green
FIIS_Estudiantes,-61,00:A2:EE:E1:92:41,-12.015669,-77.050735,123.8,0.81,11,Buena,2025-06-21T14:20:00.847953,green
WI_FIIS,-61,00:A2:EE:E1:92:43,-12.015669,-77.050735,123.8,0.81,11,Buena,2025-06-21T14:20:01.781153,green
UNI_LIBRE_H,-68,D8:10:9F:88:07:F0,-12.015669,-77.050735,123.8,0.81,11,Buena,2025-06-21T14:20:04.947261,green
UNI_LIBRE_H,-77,CC:20:8C:BA:DC:F0,-12.015669,-77.050735,123.8,0.81,11,Intermedia,2025-06-21T14:20:06.133276,orange
FIIS_Docentes,-81,00:D7:8F:78:2B:C0,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:20:07.540397,red
FIIS_Estudiantes,-81,00:D7:8F:78:2B:C1,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:20:09.747342,red
WI_FIIS,-81,00:D7:8F:78:2B:C3,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:20:14.044603,red
EB9CB53A-uE8BkUdBKw1AOK7,-83,E0:BB:9E:9C:B5:3A,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:20:18.044775,red
UNI_LIBRE_H,-83,D8:10:9F:88:14:30,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:20:19.733086,red
FIIS_Estudiantes,-85,20:BB:C0:1C:F0:01,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:20:20.945023,red
WI_FIIS,-85,20:BB:C0:1C:F0:03,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:20:22.445694,red
FIIS_Docentes,-85,00:81:C4:FB:A2:D0,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:20:28.352150,red
FIIS_Estudiantes,-85,00:81:C4:FB:A2:D1,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:20:31.335550,red
FIIS_Docentes,-85,20:BB:C0:1D:64:60,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:20:33.031632,red
WI_FIIS,-85,20:BB:C0:1D:64:63,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:20:33.817644,red
FIIS_Docentes,-86,00:D7:8F:89:A3:C0,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:20:34.415311,red
DIRECT-39-HP OfficeJet Pro 7740,-86,B2:5C:DA:B5:E5:39,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:20:36.135889,red
FIIS_Docentes,-87,00:A2:EE:E1:92:A0,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:20:38.634773,red
WI_FIIS,-87,00:A2:EE:E1:92:A3,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:20:41.005926,red
FIIS_Estudiantes,-87,00:A2:EE:E1:92:A1,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:20:43.215916,red
WI_FIIS,-87,00:81:C4:FB:A2:D3,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:20:45.222049,red
WI_FIIS,-87,50:06:04:8C:8E:13,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:20:45.807232,red
FIIS_Estudiantes,-88,00:D7:8F:89:A3:C1,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:20:46.527312,red
EB9CB0A6-uE8BkUdB2c1AOmm,-88,E0:BB:9E:9C:B0:A6,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:20:48.525123,red
FIIS_Docentes,-88,20:BB:C0:1C:F0:00,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:20:50.423030,red
FIIS_Estudiantes,-89,50:06:04:8C:8E:11,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:20:51.217684,red
UNI_LIBRE_H,-89,D4:4F:67:58:BC:A0,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:20:54.001372,red
UNI_LIBRE_H,-89,CC:20:8C:BA:DD:B0,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:20:55.408411,red
WI_FIIS,-90,00:D7:8F:89:A3:C3,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:20:56.614663,red
Galaxy A310C40,-90,4A:F6:8C:BA:65:B1,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:20:57.618049,red
Redmi 8,-90,6E:2C:62:E3:28:4E,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:20:58.621522,red
FIIS_Docentes,-90,50:06:04:8C:8E:10,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:20:59.423485,red
AndroidAP,-91,3A:9E:11:58:BB:8B,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:00.416482,red
WIN,-91,44:3B:14:7D:6B:70,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:01.713873,red
FIIS_Docentes,-91,00:A2:EE:E1:92:20,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:04.127759,red
FIIS_Docentes,-92,00:42:68:87:9D:90,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:05.343238,red
FIIS_Estudiantes,-92,00:42:68:87:9D:91,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:05.959565,red
FIIS_Docentes,-92,00:A2:EE:66:28:80,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:10.373008,red
FIIS_Estudiantes,-92,20:BB:C0:1D:64:61,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:10.983821,red
FIIS_Estudiantes,-92,00:A2:EE:E1:92:21,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:12.068011,red
WI_FIIS,-92,00:A2:EE:E1:92:23,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:13.565856,red
FIIS_Estudiantes,-93,78:72:5D:02:12:C1,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:13.886656,red
WI_FIIS,-93,78:72:5D:02:12:C3,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:14.393542,red
WI_FIIS,-94,00:A2:EE:66:28:83,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:15.183063,red
WI_FIIS,-95,00:42:68:87:9D:93,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:15.778623,red
Conecta-110,-95,6C:68:A4:E2:54:25,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:16.464355,red
FIIS_Docentes,-96,78:72:5D:02:12:C0,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:16.982793,red
POCO X3 Pro,-97,1A:ED:EA:68:08:42,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:18.874569,red
TeleMallqui,-52,B2:A6:11:D3:04:F9,-12.015669,-77.050735,123.8,0.81,11,Buena,2025-06-21T14:21:22.911881,green
HP4E04C5,-73,F4:CE:46:4E:04:C5,-12.015669,-77.050735,123.8,0.81,11,Intermedia,2025-06-21T14:21:23.585839,orange
WI_FIIS,-76,00:A2:EE:E1:92:A3,-12.015669,-77.050735,123.8,0.81,11,Intermedia,2025-06-21T14:21:24.263442,orange
UNI_LIBRE_H,-77,D8:10:9F:88:14:30,-12.015669,-77.050735,123.8,0.81,11,Intermedia,2025-06-21T14:21:24.884187,orange
FIIS_Docentes,-78,00:A2:EE:E1:92:A0,-12.015669,-77.050735,123.8,0.81,11,Intermedia,2025-06-21T14:21:26.072801,orange
FIIS_Estudiantes,-78,00:A2:EE:E1:92:A1,-12.015669,-77.050735,123.8,0.81,11,Intermedia,2025-06-21T14:21:26.889185,orange
WI_FIIS,-81,00:A2:EE:66:28:83,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:27.888824,red
FIIS_Docentes,-82,00:A2:EE:66:28:80,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:28.524084,red
EB9CB4FE-uE8BkUdBJ@1AOhY,-83,E0:BB:9E:9C:B4:FE,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:30.174832,red
FIIS_Estudiantes,-86,00:A2:EE:66:28:81,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:30.573626,red
FIIS_Docentes,-88,00:81:C4:FB:A2:D0,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:31.180180,red
WI_FIIS,-89,00:81:C4:FB:A2:D3,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:31.663370,red
UNI_LIBRE_H,-89,C0:F6:EC:C2:3E:50,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:32.630367,red
WI_FIIS,-90,00:F2:8B:E4:8A:E3,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:34.346559,red
FIIS_Estudiantes,-91,00:A2:EE:C3:20:21,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:34.893486,red
Win2023,-92,14:46:58:0D:29:48,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:36.648179,red
Lopez,-92,B0:CC:FE:37:29:E0,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:37.412530,red
FIIS_Estudiantes,-92,00:F2:8B:E4:8A:E1,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:37.929202,red
WI_FIIS,-93,00:A2:EE:E1:92:43,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:39.562399,red
FIIS_Estudiantes,-93,00:81:C4:FB:A2:D1,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:43.239813,red
RAK7289CV2_D59D,-93,AC:1F:09:0C:D5:9D,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:44.245596,red
WIN,-94,44:3B:14:7D:6B:70,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:44.849494,red
WI_FIIS,-94,00:A2:EE:C3:20:23,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:46.042817,red
FIIS_Docentes,-94,00:A2:EE:E1:92:40,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:48.348465,red
FIIS_Docentes,-94,00:A2:EE:E1:92:20,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:49.249572,red
Conecta-110,-95,6C:68:A4:E2:54:25,-12.015669,-77.050735,123.8,0.81,11,Mala,2025-06-21T14:21:50.639627,red
TeleMallqui,-46,B2:A6:11:D3:04:F9,-12.015527,-77.050179,126.0,0.98,9,Buena,2025-06-21T14:21:56.160892,green
WIN,-82,44:3B:14:7D:6B:70,-12.015527,-77.050179,126.0,0.98,9,Mala,2025-06-21T14:21:57.541611,red
WI_FIIS,-83,00:A2:EE:C3:20:23,-12.015527,-77.050179,126.0,0.98,9,Mala,2025-06-21T14:21:58.432512,red
FIIS_Docentes,-85,00:A2:EE:C3:20:20,-12.015527,-77.050179,126.0,0.98,9,Mala,2025-06-21T14:22:01.041314,red
FIIS_Estudiantes,-85,00:A2:EE:E1:92:A1,-12.015527,-77.050179,126.0,0.98,9,Mala,2025-06-21T14:22:02.160017,red
FIIS_Docentes,-87,78:72:5D:02:13:00,-12.015527,-77.050179,126.0,0.98,9,Mala,2025-06-21T14:22:02.829371,red
FIIS_Estudiantes,-87,78:72:5D:02:13:01,-12.015527,-77.050179,126.0,0.98,9,Mala,2025-06-21T14:22:03.857663,red
WI_FIIS,-87,78:72:5D:02:13:03,-12.015527,-77.050179,126.0,0.98,9,Mala,2025-06-21T14:22:06.161381,red
WI_FIIS,-87,00:A2:EE:E1:92:A3,-12.015527,-77.050179,126.0,0.98,9,Mala,2025-06-21T14:22:07.455202,red
FIIS_Docentes,-89,00:A2:EE:E1:92:A0,-12.015527,-77.050179,126.0,0.98,9,Mala,2025-06-21T14:22:09.047332,red
HP4E04C5,-89,F4:CE:46:4E:04:C5,-12.015527,-77.050179,126.0,0.98,9,Mala,2025-06-21T14:22:09.557561,red
ADRIANA,-90,08:33:ED:F0:B9:4F,-12.015527,-77.050179,126.0,0.98,9,Mala,2025-06-21T14:22:10.482162,red
UNI_LIBRE_H,-90,D8:10:9F:88:07:F0,-12.015527,-77.050179,126.0,0.98,9,Mala,2025-06-21T14:22:12.998079,red
CONECTA-PRIME1,-91,F8:79:28:06:C1:8C,-12.015527,-77.050179,126.0,0.98,9,Mala,2025-06-21T14:22:14.611726,red
MOVISTAR WIFI5943,-92,FE:C4:23:D2:28:79,-12.015527,-77.050179,126.0,0.98,9,Mala,2025-06-21T14:22:18.208580,red
MOVISTAR_52A7,-92,7C:DB:98:86:52:A9,-12.015527,-77.050179,126.0,0.98,9,Mala,2025-06-21T14:22:19.914255,red
FIIS_Docentes,-92,00:FC:BA:AB:1D:E0,-12.015527,-77.050179,126.0,0.98,9,Mala,2025-06-21T14:22:20.900149,red
DONVALLE,-93,E0:41:36:9B:BE:4A,-12.015527,-77.050179,126.0,0.98,9,Mala,2025-06-21T14:22:21.617493,red
FIIS_Docentes,-94,00:F2:8B:E4:8A:E0,-12.015527,-77.050179,126.0,0.98,9,Mala,2025-06-21T14:22:22.791490,red
MOVISTAR WIFI8400,-95,2E:5C:13:BC:4F:52,-12.015527,-77.050179,126.0,0.98,9,Mala,2025-06-21T14:22:24.299686,red
MOVISTAR_7029,-95,FC:12:63:A4:70:2B,-12.015527,-77.050179,126.0,0.98,9,Mala,2025-06-21T14:22:26.626911,red
TeleMallqui,-33,B2:A6:11:D3:04:F9,-12.015499,-77.049736,126.3,0.77,11,Buena,2025-06-21T14:22:32.433131,green
WI_FIIS,-76,78:72:5D:02:13:03,-12.015499,-77.049736,126.3,0.77,11,Intermedia,2025-06-21T14:22:33.790981,orange
FIIS_Docentes,-77,78:72:5D:02:13:00,-12.015499,-77.049736,126.3,0.77,11,Intermedia,2025-06-21T14:22:35.180364,orange
FIIS_Estudiantes,-77,78:72:5D:02:13:01,-12.015499,-77.049736,126.3,0.77,11,Intermedia,2025-06-21T14:22:37.024148,orange
WI_FIIS,-80,00:A2:EE:C3:20:23,-12.015499,-77.049736,126.3,0.77,11,Mala,2025-06-21T14:22:38.423890,red
DONVALLE,-86,E0:41:36:9B:BE:4A,-12.015499,-77.049736,126.3,0.77,11,Mala,2025-06-21T14:22:40.491861,red
FIIS_Estudiantes,-87,00:F2:8B:E4:8A:E1,-12.015499,-77.049736,126.3,0.77,11,Mala,2025-06-21T14:22:41.219478,red
Win2023,-88,14:46:58:0D:29:48,-12.015499,-77.049736,126.3,0.77,11,Mala,2025-06-21T14:22:41.617650,red
WI_FIIS,-88,00:FC:BA:AB:2B:43,-12.015499,-77.049736,126.3,0.77,11,Mala,2025-06-21T14:22:42.011530,red
CasaUNI_RyO,-88,F4:E4:51:B5:51:F0,-12.015499,-77.049736,126.3,0.77,11,Mala,2025-06-21T14:22:42.220274,red
WI_FIIS,-88,00:FC:BA:A3:DD:03,-12.015499,-77.049736,126.3,0.77,11,Mala,2025-06-21T14:22:42.671765,red
FIIS_Docentes,-88,00:F2:8B:E4:8A:E0,-12.015499,-77.049736,126.3,0.77,11,Mala,2025-06-21T14:22:43.045326,red
FIIS_Docentes,-88,00:FC:BA:A3:DD:00,-12.015499,-77.049736,126.3,0.77,11,Mala,2025-06-21T14:22:43.782853,red
Conecta-110,-89,6C:68:A4:E2:54:25,-12.015499,-77.049736,126.3,0.77,11,Mala,2025-06-21T14:22:44.281525,red
MOVISTAR_52A7,-90,7C:DB:98:86:52:A9,-12.015499,-77.049736,126.3,0.77,11,Mala,2025-06-21T14:22:45.500154,red
JEZFABI,-91,84:D8:1B:31:8B:C2,-12.015499,-77.049736,126.3,0.77,11,Mala,2025-06-21T14:22:51.400477,red
SA-AP300AG,-91,00:E0:4C:A2:5E:80,-12.015499,-77.049736,126.3,0.77,11,Mala,2025-06-21T14:22:53.589306,red
Lopez,-91,B0:CC:FE:37:29:E0,-12.015499,-77.049736,126.3,0.77,11,Mala,2025-06-21T14:22:54.787262,red
MAVILA,-91,28:FB:AE:99:1E:84,-12.015499,-77.049736,126.3,0.77,11,Mala,2025-06-21T14:22:57.296181,red
UNI_LIBRE_H,-91,CC:20:8C:BA:DB:F0,-12.015499,-77.049736,126.3,0.77,11,Mala,2025-06-21T14:22:58.276121,red
WIN,-93,44:3B:14:7D:6B:70,-12.015499,-77.049736,126.3,0.77,11,Mala,2025-06-21T14:22:59.679921,red
FIIS_Estudiantes,-93,00:FC:BA:A3:DD:01,-12.015499,-77.049736,126.3,0.77,11,Mala,2025-06-21T14:23:01.897984,red
SistemasB2,-94,00:23:69:C3:83:A8,-12.015499,-77.049736,126.3,0.77,11,Mala,2025-06-21T14:23:04.178791,red
WI_FIIS,-95,00:F2:8B:E4:8A:E3,-12.015499,-77.049736,126.3,0.77,11,Mala,2025-06-21T14:23:05.980106,red
TeleMallqui,-34,B2:A6:11:D3:04:F9,-12.015297,-77.04953,127.5,0.77,11,Buena,2025-06-21T14:23:10.719982,green
FIIS_Docentes,-72,78:72:5D:02:13:00,-12.015297,-77.04953,127.5,0.77,11,Intermedia,2025-06-21T14:23:12.149368,orange
FIIS_Estudiantes,-72,78:72:5D:02:13:01,-12.015297,-77.04953,127.5,0.77,11,Intermedia,2025-06-21T14:23:13.583613,orange
UNI_LIBRE_H,-76,CC:20:8C:BA:DB:F0,-12.015297,-77.04953,127.5,0.77,11,Intermedia,2025-06-21T14:23:14.568882,orange
WI_FIIS,-78,00:81:C4:EA:02:33,-12.015297,-77.04953,127.5,0.77,11,Intermedia,2025-06-21T14:23:16.706068,orange
FIIS_Estudiantes,-78,00:81:C4:EA:02:31,-12.015297,-77.04953,127.5,0.77,11,Intermedia,2025-06-21T14:23:18.828121,orange
FIIS_Docentes,-79,00:A2:EE:C3:20:20,-12.015297,-77.04953,127.5,0.77,11,Intermedia,2025-06-21T14:23:20.409159,orange
FIIS_Docentes,-79,00:81:C4:EA:02:30,-12.015297,-77.04953,127.5,0.77,11,Intermedia,2025-06-21T14:23:22.004537,orange
FIIS_Estudiantes,-80,00:A2:EE:C3:20:21,-12.015297,-77.04953,127.5,0.77,11,Mala,2025-06-21T14:23:23.944159,red
MOVISTAR WIFI5943,-81,FE:C4:23:D2:28:79,-12.015297,-77.04953,127.5,0.77,11,Mala,2025-06-21T14:23:28.132923,red
Jose,-81,B6:E5:A9:6E:D4:AF,-12.015297,-77.04953,127.5,0.77,11,Mala,2025-06-21T14:23:29.417538,red
